study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments	timeraw
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	144.0	hr	NA	20.7203567543933	29.4321623818723	8.711805627478999	3.556579754271763	ng/ml	NA	0.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	144.2	hr	NA	42.2538270935328	NA	NA	NA	ng/ml	NA	0.2
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	144.5	hr	NA	358.321211098099	NA	NA	NA	ng/ml	NA	0.5
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	145.0	hr	NA	700.270109020199	NA	NA	NA	ng/ml	NA	1.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	145.5	hr	NA	429.333184029333	508.976181970047	79.642997940714	32.51411775671345	ng/ml	NA	1.5
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	146.0	hr	NA	358.321211098099	447.991947579114	89.67073648101501	36.607924873009935	ng/ml	NA	2.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	148.0	hr	NA	185.309798308954	226.807911027417	41.498112718463005	16.941533574789215	ng/ml	NA	4.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	150.0	hr	NA	108.880849633971	142.044670035094	33.16382040112299	13.539072984009046	ng/ml	NA	6.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	151.99794896543403	hr	NA	97.8953638125824	122.393911761361	24.498547948778594	10.00149031893584	ng/ml	NA	7.99794896543403
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	154.0	hr	NA	60.6610510259283	87.0870963575626	26.4260453316343	10.788387830360252	ng/ml	NA	10.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	156.0	hr	NA	50.6276758439645	66.0482677539274	15.420591909962909	6.295430285183234	ng/ml	NA	12.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	158.0	hr	NA	39.2223388473958	53.3927978439292	14.170458996533405	5.785065660423031	ng/ml	NA	14.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	162.0	hr	NA	30.3863813421199	43.1622351130196	12.775853770899698	5.2157204611861	ng/ml	NA	18.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	166.0	hr	NA	23.045524938816	31.3715369971397	8.326012058323698	3.3990801891921594	ng/ml	NA	22.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	168.0	hr	NA	22.3218297874293	30.7112802769489	8.3894504895196	3.424978820277596	ng/ml	NA	24.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	144.0	hr	NA	52.2690736990311	87.0870963575626	34.818022658531504	14.214398227677535	ng/ml	NA	0.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	144.2	hr	NA	59.3843565943688	NA	NA	NA	ng/ml	NA	0.2
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	144.5	hr	NA	536.774835863641	830.172974499213	293.39813863557197	119.77928852325175	ng/ml	NA	0.5
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	145.0	hr	NA	1026.94537682918	1166.74136625637	139.79598942718985	57.071473697354534	ng/ml	NA	1.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	145.5	hr	NA	866.252182472901	984.173333562911	117.92115109000997	48.14110834202747	ng/ml	NA	1.5
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	146.0	hr	NA	795.596457398169	NA	NA	NA	ng/ml	NA	2.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	148.0	hr	NA	386.015799735756	438.563346933648	52.547547197892015	21.452446311608572	ng/ml	NA	4.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	150.0	hr	NA	239.195434927998	NA	NA	NA	ng/ml	NA	6.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	151.99794896543403	hr	NA	201.766882853787	226.807911027417	25.041028173629996	10.222956943341877	ng/ml	NA	7.99794896543403
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	154.0	hr	NA	137.584062639184	154.659443593981	17.075380954796998	6.97099508381508	ng/ml	NA	10.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	156.0	hr	NA	123.702578664244	NA	NA	NA	ng/ml	NA	12.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	158.0	hr	NA	105.461680699084	NA	NA	NA	ng/ml	NA	14.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	162.0	hr	NA	66.7544726685221	75.0392843639064	8.284811695384306	3.382260211455662	ng/ml	NA	18.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	166.0	hr	NA	55.7132417958299	66.0482677539274	10.335025958097503	4.219256679292954	ng/ml	NA	22.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	168.0	hr	NA	55.7132417958299	67.4682285060758	11.754986710245902	4.7989532288833185	ng/ml	NA	24.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	312.0	hr	NA	1.64152173226962	1.97680634135614	0.33528460908652	0.1368793684784164	ng/ml	NA	0.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	312.2	hr	NA	1.78287574311975	1.97680634135614	0.19393059823639014	0.07917183519864053	ng/ml	NA	0.2
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	312.5	hr	NA	10.5298339990273	16.5855906261209	6.055756627093601	2.472252290476172	ng/ml	NA	0.5
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	313.0	hr	NA	31.4599369232558	35.6097977230538	4.149860799798002	1.694173577180534	ng/ml	NA	1.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	313.5	hr	NA	21.6931625229343	25.5900862042305	3.8969236812961974	1.5909124309573164	ng/ml	NA	1.5
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	314.0	hr	NA	16.5855906261209	18.0138018469853	1.428211220864398	0.5830647893391973	ng/ml	NA	2.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	316.0	hr	NA	8.834629493806	10.3146124473815	1.4799829535754991	0.6042005107128563	ng/ml	NA	4.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	318.0	hr	NA	6.41467839994323	7.88607651551496	1.4713981155717297	0.6006957652739082	ng/ml	NA	6.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	319.99794896543403	hr	NA	5.05866446843734	6.15513621105079	1.09647174261345	0.4476327144638738	ng/ml	NA	7.99794896543403
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	322.0	hr	NA	4.03070640913915	4.90436697863671	0.8736605694975603	0.356670433943064	ng/ml	NA	10.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	324.0	hr	NA	3.74965258762701	4.80412556257258	1.0544729749455697	0.43048678936187273	ng/ml	NA	12.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	326.0	hr	NA	2.86681127027043	3.31267913421757	0.4458678639471403	0.1820247932291943	ng/ml	NA	14.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	330.0	hr	NA	2.01805377845185	2.43024592852974	0.4121921500778898	0.16827674061192258	ng/ml	NA	18.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	334.0	hr	NA	1.8580538475558	2.38057360704135	0.5225197594855502	0.21331779854356475	ng/ml	NA	22.0
FDAMB102002	NA	MAD2.5	6.0	DAP2.5M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	336.0	hr	NA	1.4652754811772	1.60797031500017	0.1426948338229701	0.058254921966252565	ng/ml	NA	24.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.0	hr	NA	6.02933005246785	6.96705641743795	0.9377263649701	0.38282518542193583	ng/ml	NA	0.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.2	hr	NA	6.6851646436064	8.05062497845771	1.3654603348513108	0.5574468473992616	ng/ml	NA	0.2
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.5	hr	NA	53.8197534649201	71.8624868449152	18.0427333799951	7.365915057678277	ng/ml	NA	0.5
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	313.0	hr	NA	108.611156835229	157.51046623957	48.89930940434101	19.96305946918572	ng/ml	NA	1.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	313.5	hr	NA	88.3462949380602	108.611156835229	20.2648618971688	8.27309522600544	ng/ml	NA	1.5
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	314.0	hr	NA	73.3619475374803	93.9927097907387	20.630762253258396	8.422473420859136	ng/ml	NA	2.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	316.0	hr	NA	36.3528208815919	45.6239439578659	9.271123076273994	3.784920146568929	ng/ml	NA	4.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	318.0	hr	NA	26.6691373835476	32.1163703543559	5.447232970808301	2.223823548090879	ng/ml	NA	6.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	319.99794896543403	hr	NA	21.2497712882081	26.6691373835476	5.419366095339502	2.212446943820172	ng/ml	NA	7.99794896543403
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	322.0	hr	NA	16.9316604923157	21.2497712882081	4.318110795892398	1.7628613504566226	ng/ml	NA	10.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	324.0	hr	NA	13.9154661062324	15.5892460642897	1.6737799580573007	0.6833178064895694	ng/ml	NA	12.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	326.0	hr	NA	10.9738430462804	13.215275860491	2.241432814210599	0.9150611145910826	ng/ml	NA	14.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	330.0	hr	NA	8.21860685934963	9.69498374370677	1.4763768843571388	0.6027283391191663	ng/ml	NA	18.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	334.0	hr	NA	6.7545498708549	8.21860685934963	1.4640569884947308	0.5976987626946455	ng/ml	NA	22.0
FDAMB102002	NA	MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	336.0	hr	NA	6.28356740249803	7.88607651551496	1.6025091130169296	0.654221605841923	ng/ml	NA	24.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.0	hr	NA	8.47717446115832	9.89727631215236	1.4201018509940404	0.5797541529528846	ng/ml	NA	0.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.2	hr	NA	10.8611156835229	16.5855906261209	5.724474942598	2.3370071091188542	ng/ml	NA	0.2
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.5	hr	NA	96.9498374370677	182.007668360911	85.0578309238433	34.72471406522333	ng/ml	NA	0.5
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	313.0	hr	NA	201.805377845186	248.09546975007	46.29009190488401	18.897850885584003	ng/ml	NA	1.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	313.5	hr	NA	159.145265092954	197.680634135615	38.53536904266102	15.73199853406043	ng/ml	NA	1.5
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	314.0	hr	NA	134.910217686026	174.643516068878	39.73329838285201	16.22105113928991	ng/ml	NA	2.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	316.0	hr	NA	64.8125625437674	78.0506782928273	13.2381157490599	5.404438123516447	ng/ml	NA	4.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	318.0	hr	NA	46.0974742130283	53.8197534649201	7.722279251891798	3.152607303069386	ng/ml	NA	6.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	319.99794896543403	hr	NA	34.1690014319817	42.0066826348976	7.837681202915903	3.199719952291171	ng/ml	NA	7.99794896543403
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	322.0	hr	NA	26.6691373835476	33.470613830899	6.801476447351398	2.776691132261437	ng/ml	NA	10.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	324.0	hr	NA	21.6931625229343	30.8169204768495	9.123757953915199	3.724758587291953	ng/ml	NA	12.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	326.0	hr	NA	17.4643516068878	21.6931625229343	4.228810916046502	1.7264048271709072	ng/ml	NA	14.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	330.0	hr	NA	11.6752065885877	14.0598945278979	2.384687939310199	0.9735447745131811	ng/ml	NA	18.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	334.0	hr	NA	10.8611156835229	13.7725213065774	2.911405623054499	1.1885763684588773	ng/ml	NA	22.0
FDAMB102002	NA	MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	336.0	hr	NA	8.74387692156889	11.6752065885877	2.93132966701881	1.196710325346434	ng/ml	NA	24.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	312.0	hr	NA	21.6931625229343	NA	NA	NA	ng/ml	NA	0.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	312.2	hr	NA	29.876954305416	42.0066826348976	12.129728329481601	4.951940854301953	ng/ml	NA	0.2
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	312.5	hr	NA	367.301262842951	NA	NA	NA	ng/ml	NA	0.5
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	313.0	hr	NA	641.467839994323	772.489129415024	131.021289420701	53.48921742037221	ng/ml	NA	1.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	313.5	hr	NA	543.783479085428	696.705641743795	152.92216265836703	62.43021147931513	ng/ml	NA	1.5
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	314.0	hr	NA	374.9652587627	433.282651579123	58.31739281642302	23.80797592161427	ng/ml	NA	2.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	316.0	hr	NA	197.680634135614	233.191654886153	35.51102075053899	14.49731351403431	ng/ml	NA	4.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	318.0	hr	NA	122.937987282179	145.022363106328	22.084375824148992	9.015908676170293	ng/ml	NA	6.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	319.99794896543403	hr	NA	103.146124473815	120.425231204398	17.27910673058301	7.0541657835031435	ng/ml	NA	7.99794896543403
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	322.0	hr	NA	69.6705641743795	88.3462949380602	18.67573076368069	7.624335157436017	ng/ml	NA	10.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	324.0	hr	NA	59.6739455064384	73.3619475374803	13.688002031041904	5.588103429038743	ng/ml	NA	12.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	326.0	hr	NA	43.3282651579123	57.2594976618315	13.931232503919205	5.687401853779618	ng/ml	NA	14.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	330.0	hr	NA	33.1267913421757	45.6239439578659	12.497152615690197	5.101941191021518	ng/ml	NA	18.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	334.0	hr	NA	22.375656418213	27.7936886615473	5.418032243334299	2.2119024010193162	ng/ml	NA	22.0
FDAMB102002	NA	MAD50	6.0	DAP50M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD50	336.0	hr	NA	22.1458054236839	29.5700472126252	7.424241788941302	3.030934018325659	ng/ml	NA	24.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.0	hr	NA	60.9190838197043	NA	NA	NA	ng/ml	NA	0.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.2	hr	NA	64.8125625437674	74.8926955186887	10.080132974921298	4.115197054660034	ng/ml	NA	0.2
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.5	hr	NA	602.933005246784	874.38769215689	271.45468691010603	110.82091186945397	ng/ml	NA	0.5
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	313.0	hr	NA	1268.05769387681	1624.65941566755	356.60172179074016	145.58204329753977	ng/ml	NA	1.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	313.5	hr	NA	1031.46124473815	1216.75122939161	185.2899846534599	75.64431947485042	ng/ml	NA	1.5
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	314.0	hr	NA	764.553836195454	874.38769215689	109.83385596143603	44.83948393131043	ng/ml	NA	2.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	316.0	hr	NA	437.779685959779	521.781634932707	84.001948972928	34.293652063830514	ng/ml	NA	4.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	318.0	hr	NA	286.681127027044	NA	NA	NA	ng/ml	NA	6.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	319.99794896543403	hr	NA	228.425400280421	NA	NA	NA	ng/ml	NA	7.99794896543403
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	322.0	hr	NA	165.855906261209	197.680634135615	31.824727874406022	12.992390749203908	ng/ml	NA	10.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	324.0	hr	NA	146.52754811772	NA	NA	NA	ng/ml	NA	12.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	326.0	hr	NA	120.425231204398	NA	NA	NA	ng/ml	NA	14.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	330.0	hr	NA	73.3619475374803	NA	NA	NA	ng/ml	NA	18.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	334.0	hr	NA	64.8125625437674	74.8926955186887	10.080132974921298	4.115197054660034	ng/ml	NA	22.0
FDAMB102002	NA	MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	336.0	hr	NA	62.8356740249804	73.3619475374803	10.526273512499905	4.29733316643313	ng/ml	NA	24.0
