study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments	timeraw
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	12.0	hr	NA	61.9827058490657	78.2924361440584	16.3097302949927	5.43657676499757	ng/ml	NA	12.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	18.0	hr	NA	32.5145160788766	39.7222478071555	7.20773172827889	2.40257724275963	ng/ml	NA	18.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	24.0	hr	NA	27.6712632167817	32.5145160788766	4.8432528620949	1.6144176206983	ng/ml	NA	24.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	312.0	hr	NA	4.34191342272145	5.3637508829748	1.02183746025335	0.340612486751117	ng/ml	Day 14	0.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	312.225225225225	hr	NA	6.06189899349757	7.24274811291779	1.18084911942022	0.393616373140073	ng/ml	Day 14	0.225225225225225
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	312.5	hr	NA	36.5428093697336	50.7357412331204	14.1929318633868	4.7309772877956	ng/ml	Day 14	0.5
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	313.0	hr	NA	95.117596912187	115.5585097097	20.440912797513	6.813637599171	ng/ml	Day 14	1.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	313.5	hr	NA	89.9717732784878	111.765863739454	21.7940904609662	7.26469682032207	ng/ml	Day 14	1.5
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	314.0	hr	NA	70.4410931417372	87.5042174990679	17.0631243573307	5.68770811911024	ng/ml	Day 14	2.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	316.0	hr	NA	33.2459793227094	41.0701765756936	7.8241972529842	2.60806575099473	ng/ml	Day 14	4.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	318.0	hr	NA	22.9035805557066	28.4515728684296	5.547992312723	1.84933077090767	ng/ml	Day 14	6.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	320.0	hr	NA	20.8372585114295	25.7411543847415	4.903895873312	1.63463195777067	ng/ml	Day 14	8.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	322.0	hr	NA	13.8069139559948	18.8522121704087	5.0452982144139	1.6817660714713	ng/ml	Day 14	10.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	324.0	hr	NA	9.67179864297545	13.2060502924823	3.53425164950685	1.17808388316895	ng/ml	Day 14	12.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	330.0	hr	NA	4.66747634503219	5.67052394138117	1.00304759634898	0.334349198782993	ng/ml	Day 14	18.0
Kasichayanula2011a	NA	MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD2.5	336.0	hr	NA	4.4892512582186	5.3637508829748	0.874499624756201	0.291499874918734	ng/ml	Day 14	24.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	312.0	hr	NA	16.4049852941919	23.0313205870699	6.626335292878	2.20877843095933	ng/ml	Day 14	0.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	312.225225225225	hr	NA	18.6436697344412	24.8963262046965	6.2526564702553	2.08421882341843	ng/ml	Day 14	0.225225225225225
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	312.5	hr	NA	98.8938038990736	202.657781927301	103.763978028227	34.5879926760758	ng/ml	Day 14	0.5
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	313.0	hr	NA	292.538866890843	410.701765756936	118.162898866093	39.3876329553643	ng/ml	Day 14	1.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	313.5	hr	NA	314.473852488682	388.482965858268	74.009113369586	24.6697044565287	ng/ml	Day 14	1.5
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	314.0	hr	NA	266.146508368814	317.991461638607	51.844953269793	17.281651089931	ng/ml	Day 14	2.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	316.0	hr	NA	123.534266134972	154.314166386809	30.779900251837	10.2599667506123	ng/ml	Day 14	4.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	318.0	hr	NA	86.5362492569471	116.851112156262	30.3148628993149	10.1049542997716	ng/ml	Day 14	6.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	320.0	hr	NA	87.9922543569106	127.726259297896	39.7340049409854	13.2446683136618	ng/ml	Day 14	8.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	322.0	hr	NA	55.4576359679535	77.4263682681126	21.9687323001591	7.3229107667197	ng/ml	Day 14	10.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	324.0	hr	NA	37.993573650394	58.629466459164	20.63589280877	6.87863093625667	ng/ml	Day 14	12.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	330.0	hr	NA	18.3351735103841	25.7411543847415	7.4059808743574	2.46866029145247	ng/ml	Day 14	18.0
Kasichayanula2011a	NA	MAD10	9.0	DAP10M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD10	336.0	hr	NA	17.9317711812796	27.5177883859394	9.5860172046598	3.19533906821993	ng/ml	Day 14	24.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	312.0	hr	NA	37.1576559486666	43.9048074958528	6.7471515471862	2.24905051572873	ng/ml	Day 14	0.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	312.225225225225	hr	NA	40.8423865267451	48.5277703972394	7.6853838704943	2.5617946234981	ng/ml	Day 14	0.225225225225225
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	312.5	hr	NA	128.438626358974	163.139973142334	34.70134678336	11.5671155944533	ng/ml	Day 14	0.5
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	313.0	hr	NA	551.500478671713	827.702746212768	276.202267541055	92.067422513685	ng/ml	Day 14	1.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	313.5	hr	NA	666.302584104203	855.789886417788	189.487302313585	63.1624341045283	ng/ml	Day 14	1.5
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	314.0	hr	NA	596.159293912378	708.339639169116	112.180345256738	37.3934484189127	ng/ml	Day 14	2.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	316.0	hr	NA	326.958591354165	401.665688253777	74.707096899612	24.902365633204	ng/ml	Day 14	4.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	318.0	hr	NA	192.763212124789	254.564067386041	61.800855261252	20.600285087084	ng/ml	Day 14	6.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	320.0	hr	NA	163.139973142334	215.443469003188	52.303495860854	17.4344986202847	ng/ml	Day 14	8.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	322.0	hr	NA	103.970040360011	139.613539085679	35.643498725668	11.8811662418893	ng/ml	Day 14	10.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	324.0	hr	NA	69.2755065612938	89.4727572929754	20.1972507316816	6.73241691056054	ng/ml	Day 14	12.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	330.0	hr	NA	35.1474417468714	44.395913358394	9.2484716115226	3.08282387050753	ng/ml	Day 14	18.0
Kasichayanula2011a	NA	MAD20	9.0	DAP20M	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_MAD20	336.0	hr	NA	35.9381366380462	46.4158883361277	10.4777516980815	3.4925838993605	ng/ml	Day 14	24.0
